#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last
JNIc1,JNIH7,Market Price,2017-01-17T13:00:00.000000000Z,9,Intraday 1Hour,18840.0,18850.0,18780.0,18790.0
JNIc1,JNIH7,Market Price,2017-01-17T14:00:00.000000000Z,9,Intraday 1Hour,18780.0,18790.0,18740.0,18750.0
JNIc1,JNIH7,Market Price,2017-01-17T15:00:00.000000000Z,9,Intraday 1Hour,18750.0,18830.0,18740.0,18830.0
JNIc1,JNIH7,Market Price,2017-01-17T16:00:00.000000000Z,9,Intraday 1Hour,18830.0,18830.0,18720.0,18780.0
JNIc1,JNIH7,Market Price,2017-01-17T17:00:00.000000000Z,9,Intraday 1Hour,18780.0,18800.0,18770.0,18790.0
JNIc1,JNIH7,Market Price,2017-01-17T18:00:00.000000000Z,9,Intraday 1Hour,18790.0,18820.0,18770.0,18770.0
JNIc1,JNIH7,Market Price,2017-01-17T19:00:00.000000000Z,9,Intraday 1Hour,18770.0,18770.0,18690.0,18700.0
JNIc1,JNIH7,Market Price,2017-01-17T20:00:00.000000000Z,9,Intraday 1Hour,18700.0,18710.0,18690.0,18710.0
JNIc1,JNIH7,Market Price,2017-01-17T23:00:00.000000000Z,9,Intraday 1Hour,18770.0,18780.0,18750.0,18750.0
JNIc1,JNIH7,Market Price,2017-01-18T00:00:00.000000000Z,9,Intraday 1Hour,18760.0,18820.0,18630.0,18650.0
